profile	artifact_size_bytes	fresh_group	lifecycle	warm_followup_index	logical_request_id	activation_id	action_fqen	action_revision	action_identity_sha256	terminal_success	activation_get_status	store_evidence_status	expected_rid	actual_rid	rid_status	decrypt_status	workload_status	request_payload_bytes	request_payload_sha256	payload_evidence_status	container_hostname	worker_started_this_invocation	kms_contacted	enclave_key_cache_hit	function_cache_hit	cfunc_decrypt_executed	fresh_placement_eligible	warm_reuse_eligible	analysis_eligible	quality_reason	measurement_sequence	client_start_unix_ns	client_end_unix_ns	client_elapsed_ms	activation_duration_ms	c_req_bytes	c_key_bytes	c_out_bytes	ct_bytes	worker_keypath_dur_ns	worker_wait_kms_dur_ns	kms_verify_dur_ns	kms_key_release_dur_ns	kms_total_dur_ns	quote_gen_dur_ns	worker_exec_dur_ns	worker_invoke_dur_ns	adapter_invoke_dur_ns	function_key_decap_cycles	cfunc_aes_gcm_cycles	wasm_load_cycles	wasm_instantiate_cycles	input_key_decap_cycles	input_aes_gcm_cycles	workload_core_cycles	output_kem_cycles	output_aes_gcm_cycles	function_key_decap_duration_ns	cfunc_aes_gcm_duration_ns	wasm_load_duration_ns	wasm_instantiate_duration_ns	input_key_decap_duration_ns	input_aes_gcm_duration_ns	workload_core_duration_ns	output_kem_duration_ns	output_aes_gcm_duration_ns	tsc_hz	tsc_frequency_method
asyncs	4194304	39	warm_followup	1	s4194304-g039-warm01	03f0e7a16a044ed9b0e7a16a049ed90d	/guest/c2_asyncs_sleep50_r340_s4194304_g039	0.0.1@1784516002717	745cab34b18c10d91aa0a404a033ec792e1dd4a175e8b4249ae7aa83fb42ae69	true	200	present	c41d4d09d62f9dbe24d6a2f2e6e60153c53af8106ee0db19133740a812193f24	c41d4d09d62f9dbe24d6a2f2e6e60153c53af8106ee0db19133740a812193f24	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	b2ed96bc294f	false	false	true	true	false	false	true	true	ok	932	1784516470238735760	1784516470320594644	81.858691	71	1052	263	573	65	216	0	0	0	0	0	64585485	66634629	67224605	0	0	3658998	373837	6442256	3706	135209371	590777	5791	0	0	1355220	138461	2386083	1372	50078859	218812	2144	2699929101	calibrated_monotonic_raw_20ms
asyncs	4194304	39	warm_followup	2	s4194304-g039-warm02	5911f6d11ad3437691f6d11ad313766f	/guest/c2_asyncs_sleep50_r340_s4194304_g039	0.0.1@1784516002717	745cab34b18c10d91aa0a404a033ec792e1dd4a175e8b4249ae7aa83fb42ae69	true	200	present	623ffde8826e7eb02d49ac8387f58507ececeb28294959c54c984bc0c33765a4	623ffde8826e7eb02d49ac8387f58507ececeb28294959c54c984bc0c33765a4	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	b2ed96bc294f	false	false	true	true	false	false	true	true	ok	933	1784516470328125190	1784516470405986875	77.861805	68	1052	263	573	65	233	0	0	0	0	0	64197319	65000213	65585675	0	0	3541210	308526	6475235	3743	135158401	571255	5763	0	0	1311593	114271	2398298	1386	50059981	211581	2134	2699929101	calibrated_monotonic_raw_20ms
asyncs	4194304	39	warm_followup	3	s4194304-g039-warm03	e387fc49b8a8481487fc49b8a8881466	/guest/c2_asyncs_sleep50_r340_s4194304_g039	0.0.1@1784516002717	745cab34b18c10d91aa0a404a033ec792e1dd4a175e8b4249ae7aa83fb42ae69	true	200	present	0715a0454ffecf625139bf79b23ac555e3aaba0c0726c51f1f3bb81589939799	0715a0454ffecf625139bf79b23ac555e3aaba0c0726c51f1f3bb81589939799	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	b2ed96bc294f	false	false	true	true	false	false	true	true	ok	934	1784516470672377637	1784516470752559900	80.182102	69	1052	263	573	65	216	0	0	0	0	0	64459850	65230545	65799930	0	0	3496043	288699	6350950	3791	135216038	608150	34430	0	0	1294864	106928	2352265	1404	50081329	225246	12752	2699929101	calibrated_monotonic_raw_20ms
asyncs	4194304	39	warm_followup	4	s4194304-g039-warm04	eb91711b153e47c991711b153ef7c9b5	/guest/c2_asyncs_sleep50_r340_s4194304_g039	0.0.1@1784516002717	745cab34b18c10d91aa0a404a033ec792e1dd4a175e8b4249ae7aa83fb42ae69	true	200	present	86530de3b3668de54819a9bbb9e6d8109ae4de3e54bb6267b9f4dfebc6bd0d6e	86530de3b3668de54819a9bbb9e6d8109ae4de3e54bb6267b9f4dfebc6bd0d6e	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	b2ed96bc294f	false	false	true	true	false	false	true	true	ok	935	1784516471031349589	1784516471112846329	81.496298	69	1052	263	573	65	322	0	0	0	0	0	64157713	64886318	65477956	0	0	3516495	323596	6490904	3744	135208831	577319	5504	0	0	1302439	119853	2404101	1386	50078659	213827	2038	2699929101	calibrated_monotonic_raw_20ms
asyncs	4194304	39	warm_followup	5	s4194304-g039-warm05	4bb1b715127641dfb1b7151276d1df96	/guest/c2_asyncs_sleep50_r340_s4194304_g039	0.0.1@1784516002717	745cab34b18c10d91aa0a404a033ec792e1dd4a175e8b4249ae7aa83fb42ae69	true	200	present	d156e6a4030a51cbbbbf0aa7494341d720c08cc7ca83b17a498ef8c263526cda	d156e6a4030a51cbbbbf0aa7494341d720c08cc7ca83b17a498ef8c263526cda	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	b2ed96bc294f	false	false	true	true	false	false	true	true	ok	936	1784516471377507281	1784516471458990978	81.483849	69	1052	263	573	65	196	0	0	0	0	0	64153225	64904389	65468856	0	0	3477847	339586	6345573	3579	135204162	641086	6171	0	0	1288125	125775	2350273	1325	50076930	237445	2285	2699929101	calibrated_monotonic_raw_20ms
asyncs	65536	40	fresh_first_use	0	s65536-g040-fresh	6fb8af52e29349b5b8af52e293a9b5dc	/guest/c2_asyncs_sleep50_r340_s65536_g040	0.0.1@1784515961996	8dc8d19852b10fb4b6b036979260c8a9fc3149274e574e685aeb25510d4f72dd	true	200	present	cd32be0a0cbafcfcb06889909d8e0b77873a57995f88c39314316c3d99895c6d	cd32be0a0cbafcfcb06889909d8e0b77873a57995f88c39314316c3d99895c6d	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	a9eb62cb51c8	false	true	false	false	true	true	false	true	ok	937	1784516471721443008	1784516472836606739	1115.164186	1026	1052	263	573	65	901364621	33101732	29870912	2224569	32095881	867826647	66193402	967973557	994115919	11672313	186264	7467329	639919	16236897	8359	138959352	1044938	13207	4323216	68988	2765765	237014	6013856	3096	51468064	387026	4891	2699914087	calibrated_monotonic_raw_20ms
asyncs	65536	40	warm_followup	1	s65536-g040-warm01	24d573c906b64f749573c906b65f740f	/guest/c2_asyncs_sleep50_r340_s65536_g040	0.0.1@1784515961996	8dc8d19852b10fb4b6b036979260c8a9fc3149274e574e685aeb25510d4f72dd	true	200	present	8798c1bdcfb3115005c863deb14de860ec6fe085604e537bc9093c23ed443f98	8798c1bdcfb3115005c863deb14de860ec6fe085604e537bc9093c23ed443f98	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	a9eb62cb51c8	false	false	true	true	false	false	true	true	ok	938	1784516473105897014	1784516473175223822	69.327055	59	1052	263	573	65	262	0	0	0	0	0	54534264	54656138	55237646	0	0	3532750	318331	6553018	4132	135226962	618358	6152	0	0	1308467	117904	2427120	1530	50085653	229028	2278	2699914087	calibrated_monotonic_raw_20ms
asyncs	65536	40	warm_followup	2	s65536-g040-warm02	af9cb251f23f48439cb251f23f4843ab	/guest/c2_asyncs_sleep50_r340_s65536_g040	0.0.1@1784515961996	8dc8d19852b10fb4b6b036979260c8a9fc3149274e574e685aeb25510d4f72dd	true	200	present	67d9195fd8f1634be1499e3c7f32b0592585d3ec6663f9abdb411a5933c2c36b	67d9195fd8f1634be1499e3c7f32b0592585d3ec6663f9abdb411a5933c2c36b	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	a9eb62cb51c8	false	false	true	true	false	false	true	true	ok	939	1784516473444883279	1784516473516693210	71.810057	59	1052	263	573	65	307	0	0	0	0	0	54490434	54596308	55184814	0	0	3513880	277996	6531826	3581	135238579	617940	6996	0	0	1301478	102964	2419271	1326	50089956	228873	2591	2699914087	calibrated_monotonic_raw_20ms
asyncs	65536	40	warm_followup	3	s65536-g040-warm03	512dad3c0d3d4136adad3c0d3d01366a	/guest/c2_asyncs_sleep50_r340_s65536_g040	0.0.1@1784515961996	8dc8d19852b10fb4b6b036979260c8a9fc3149274e574e685aeb25510d4f72dd	true	200	present	ad097d8130fc958242b9dabfb4a1a77395ade224dab97ea00eda0d70fe6f5035	ad097d8130fc958242b9dabfb4a1a77395ade224dab97ea00eda0d70fe6f5035	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	a9eb62cb51c8	false	false	true	true	false	false	true	true	ok	940	1784516473780048726	1784516473849742308	69.693816	59	1052	263	573	65	302	0	0	0	0	0	54568854	54695278	55278310	0	0	3590389	336757	6609830	3879	135229909	603791	7526	0	0	1329816	124728	2448163	1436	50086745	223633	2787	2699914087	calibrated_monotonic_raw_20ms
asyncs	65536	40	warm_followup	4	s65536-g040-warm04	4058503bc18a4b1998503bc18acb1937	/guest/c2_asyncs_sleep50_r340_s65536_g040	0.0.1@1784515961996	8dc8d19852b10fb4b6b036979260c8a9fc3149274e574e685aeb25510d4f72dd	true	200	present	1b39334135be5b94c55300ce5d3537b1837d67d8a2da2e58ad0a9ad1a3a9a174	1b39334135be5b94c55300ce5d3537b1837d67d8a2da2e58ad0a9ad1a3a9a174	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	a9eb62cb51c8	false	false	true	true	false	false	true	true	ok	941	1784516474115093028	1784516474184767555	69.674558	59	1052	263	573	65	256	0	0	0	0	0	54527537	54654373	55254573	0	0	3520551	315256	6544539	3601	135219956	606656	5474	0	0	1303949	116765	2423980	1333	50083058	224694	2027	2699914087	calibrated_monotonic_raw_20ms
asyncs	65536	40	warm_followup	5	s65536-g040-warm05	0ddd43bb35d54f2d9d43bb35d52f2de6	/guest/c2_asyncs_sleep50_r340_s65536_g040	0.0.1@1784515961996	8dc8d19852b10fb4b6b036979260c8a9fc3149274e574e685aeb25510d4f72dd	true	200	present	183b9189c4d7ee23ac19180df4e9170f470056c44b2006c479cc75c849f305a2	183b9189c4d7ee23ac19180df4e9170f470056c44b2006c479cc75c849f305a2	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	a9eb62cb51c8	false	false	true	true	false	false	true	true	ok	942	1784516474454148108	1784516474527050878	72.902615	59	1052	263	573	65	253	0	0	0	0	0	54539067	54653801	55236743	0	0	3565467	327541	6540297	3797	135225132	618803	6592	0	0	1320585	121315	2422409	1406	50084975	229193	2441	2699914087	calibrated_monotonic_raw_20ms
asyncs	262144	40	fresh_first_use	0	s262144-g040-fresh	a686752b119e4a3486752b119eaa343f	/guest/c2_asyncs_sleep50_r340_s262144_g040	0.0.1@1784515968395	5ce735fddddb43b0e6db72d6d9606e7babfc0f6d357daa2645ad9ecc2e0550bb	true	200	present	a3eff858d47611534d6d4d8b8f79a1e297056b854cc1f04929c16e61c23df4cd	a3eff858d47611534d6d4d8b8f79a1e297056b854cc1f04929c16e61c23df4cd	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	81b134238e89	false	true	false	false	true	true	false	true	ok	943	1784516474793958753	1784516475966955230	1172.996521	1054	1052	263	573	65	944356684	33240776	29978169	2372774	32351278	911083705	66167540	1010923167	1011588233	11463066	443110	7770868	568006	15939925	12150	135384368	596440	6216	4245640	164117	2878140	210375	5903759	4500	50143071	220906	2302	2699961607	calibrated_monotonic_raw_20ms
asyncs	262144	40	warm_followup	1	s262144-g040-warm01	f02fe7d6c0a04127afe7d6c0a0a127b4	/guest/c2_asyncs_sleep50_r340_s262144_g040	0.0.1@1784515968395	5ce735fddddb43b0e6db72d6d9606e7babfc0f6d357daa2645ad9ecc2e0550bb	true	200	present	1503f20ce2ba26cb2b022f0196c3cb206c60eedb09c5d7a43ee44f4fd473c9b6	1503f20ce2ba26cb2b022f0196c3cb206c60eedb09c5d7a43ee44f4fd473c9b6	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	81b134238e89	false	false	true	true	false	false	true	true	ok	944	1784516476232678864	1784516476302443688	69.765045	59	1052	263	573	65	182	0	0	0	0	0	54963692	55201908	55783924	0	0	3512113	325658	6430492	3565	135216518	629091	8819	0	0	1300801	120615	2381697	1320	50080903	232999	3266	2699961607	calibrated_monotonic_raw_20ms
asyncs	262144	40	warm_followup	2	s262144-g040-warm02	2fc5bf6b35f14ef485bf6b35f1def4c0	/guest/c2_asyncs_sleep50_r340_s262144_g040	0.0.1@1784515968395	5ce735fddddb43b0e6db72d6d9606e7babfc0f6d357daa2645ad9ecc2e0550bb	true	200	present	a78399ae6436b8eafd3840b8cefb15612080e7b3df32fadddd2b652af8e5b8f1	a78399ae6436b8eafd3840b8cefb15612080e7b3df32fadddd2b652af8e5b8f1	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	81b134238e89	false	false	true	true	false	false	true	true	ok	945	1784516476567467773	1784516476638061989	70.594565	59	1052	263	573	65	230	0	0	0	0	0	54996443	55162485	55771062	0	0	3537852	331657	6487357	3322	135221679	631967	6249	0	0	1310334	122837	2402758	1230	50082815	234065	2314	2699961607	calibrated_monotonic_raw_20ms
asyncs	262144	40	warm_followup	3	s262144-g040-warm03	01b35839bfdc450bb35839bfdc450b30	/guest/c2_asyncs_sleep50_r340_s262144_g040	0.0.1@1784515968395	5ce735fddddb43b0e6db72d6d9606e7babfc0f6d357daa2645ad9ecc2e0550bb	true	200	present	6d00825e5c48f2ee3de3202a5b53fa0ee803ea6fd0bd7dde5178e91694f46c7a	6d00825e5c48f2ee3de3202a5b53fa0ee803ea6fd0bd7dde5178e91694f46c7a	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	81b134238e89	false	false	true	true	false	false	true	true	ok	946	1784516476902655806	1784516476974770225	72.114872	60	1052	263	573	65	185	0	0	0	0	0	55038624	55192632	55782258	0	0	3550043	299477	6451202	3297	135230899	607121	6119	0	0	1314849	110918	2389368	1221	50086230	224862	2266	2699961607	calibrated_monotonic_raw_20ms
asyncs	262144	40	warm_followup	4	s262144-g040-warm04	27364806af1041dcb64806af1061dcde	/guest/c2_asyncs_sleep50_r340_s262144_g040	0.0.1@1784515968395	5ce735fddddb43b0e6db72d6d9606e7babfc0f6d357daa2645ad9ecc2e0550bb	true	200	present	4ecba79da2037b013273d3881195692aca9bae6b496e131fef65d3e7a13ff2fe	4ecba79da2037b013273d3881195692aca9bae6b496e131fef65d3e7a13ff2fe	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	81b134238e89	false	false	true	true	false	false	true	true	ok	947	1784516476981990768	1784516477055501245	73.51079	59	1052	263	573	65	216	0	0	0	0	0	54969396	55114890	55717076	0	0	3518627	299091	6461039	3454	135221325	597931	6061	0	0	1303213	110776	2393011	1279	50082684	221459	2244	2699961607	calibrated_monotonic_raw_20ms
asyncs	262144	40	warm_followup	5	s262144-g040-warm05	2289cd5c9d394b1389cd5c9d396b130c	/guest/c2_asyncs_sleep50_r340_s262144_g040	0.0.1@1784515968395	5ce735fddddb43b0e6db72d6d9606e7babfc0f6d357daa2645ad9ecc2e0550bb	true	200	present	a805b556a06a414ee0954c6cbc18ca02fd05aef8f7b87b05ff72f0118e066e38	a805b556a06a414ee0954c6cbc18ca02fd05aef8f7b87b05ff72f0118e066e38	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	81b134238e89	false	false	true	true	false	false	true	true	ok	948	1784516477066455688	1784516477137412755	70.957204	59	1052	263	573	65	156	0	0	0	0	0	55191688	55332875	55727082	0	0	3621413	280591	6927791	3573	135218514	644455	7212	0	0	1341283	103924	2565885	1323	50081643	238690	2671	2699961607	calibrated_monotonic_raw_20ms
asyncs	1048576	40	fresh_first_use	0	s1048576-g040-fresh	045e43e85dfe4c599e43e85dfe5c599e	/guest/c2_asyncs_sleep50_r340_s1048576_g040	0.0.1@1784515977995	081b64776b9363dc9290304e9964afa7f0b6d20eeedb4d99c9af091b715789ee	true	200	present	ce440c9dc99c6e1b70616553b084ec75c5728372fd912e083edda3002f36cf7d	ce440c9dc99c6e1b70616553b084ec75c5728372fd912e083edda3002f36cf7d	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	6dafeadfeac1	false	true	false	false	true	true	false	true	ok	949	1784516477405316611	1784516478650602930	1245.286854	994	1052	263	573	65	852834531	32473690	28507686	2484907	30993033	819879886	68132276	922027258	922687986	6421494	1064871	4331091	588881	15575367	7529	135324982	581336	5676	2378408	394409	1604160	218111	5768842	2788	50122000	215316	2102	2699911814	calibrated_monotonic_raw_20ms
asyncs	1048576	40	warm_followup	1	s1048576-g040-warm01	9d2c615c3e884787ac615c3e88f787fd	/guest/c2_asyncs_sleep50_r340_s1048576_g040	0.0.1@1784515977995	081b64776b9363dc9290304e9964afa7f0b6d20eeedb4d99c9af091b715789ee	true	200	present	c91cf0a8ddc940990161afa792b9022508d5a05f0421c807ad9b7c8b3b37223a	c91cf0a8ddc940990161afa792b9022508d5a05f0421c807ad9b7c8b3b37223a	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	6dafeadfeac1	false	false	true	true	false	false	true	true	ok	950	1784516478920687262	1784516479002695810	82.008381	70	1052	263	573	65	212	0	0	0	0	0	60932724	61610436	66222645	0	0	5444195	327210	11406318	5627	135210244	574417	5359	0	0	2016434	121192	4224700	2084	50079503	212753	1984	2699911814	calibrated_monotonic_raw_20ms
asyncs	1048576	40	warm_followup	2	s1048576-g040-warm02	5da7ba0a81494f04a7ba0a81494f0409	/guest/c2_asyncs_sleep50_r340_s1048576_g040	0.0.1@1784515977995	081b64776b9363dc9290304e9964afa7f0b6d20eeedb4d99c9af091b715789ee	true	200	present	74741cc13d1e137c061f88085bced39a605dc6d10603520e16c7d3ed2535aa66	74741cc13d1e137c061f88085bced39a605dc6d10603520e16c7d3ed2535aa66	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	6dafeadfeac1	false	false	true	true	false	false	true	true	ok	951	1784516479275288126	1784516479346471074	71.182642	62	1052	263	573	65	239	0	0	0	0	0	56811451	57054737	57616749	0	0	3488060	262012	6582593	3305	135210023	604114	5698	0	0	1291916	97044	2438077	1224	50079421	223753	2110	2699911814	calibrated_monotonic_raw_20ms
asyncs	1048576	40	warm_followup	3	s1048576-g040-warm03	8beb8696e13d4854ab8696e13da8546c	/guest/c2_asyncs_sleep50_r340_s1048576_g040	0.0.1@1784515977995	081b64776b9363dc9290304e9964afa7f0b6d20eeedb4d99c9af091b715789ee	true	200	present	d56ba05edfb430e9f916c184bcc085cb1be61675918e24d1b9c76fc644be7f4d	d56ba05edfb430e9f916c184bcc085cb1be61675918e24d1b9c76fc644be7f4d	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	6dafeadfeac1	false	false	true	true	false	false	true	true	ok	952	1784516479617226899	1784516479691156545	73.929582	62	1052	263	573	65	224	0	0	0	0	0	56665356	56888622	57442168	0	0	3455187	246400	6372738	3396	135209373	588193	5219	0	0	1279740	91262	2360350	1257	50079181	217856	1933	2699911814	calibrated_monotonic_raw_20ms
asyncs	1048576	40	warm_followup	4	s1048576-g040-warm04	afb6dbc91b774a1bb6dbc91b771a1bde	/guest/c2_asyncs_sleep50_r340_s1048576_g040	0.0.1@1784515977995	081b64776b9363dc9290304e9964afa7f0b6d20eeedb4d99c9af091b715789ee	true	200	present	17dda367e7b8a7edcd6e3a2c9c281a827631899f14b516ebae452b7e106468ef	17dda367e7b8a7edcd6e3a2c9c281a827631899f14b516ebae452b7e106468ef	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	6dafeadfeac1	false	false	true	true	false	false	true	true	ok	953	1784516479954747095	1784516480026446258	71.699057	61	1052	263	573	65	149	0	0	0	0	0	56653885	56873846	57460310	0	0	3455726	205789	6420172	3460	135206885	589881	5244	0	0	1279940	76220	2377919	1281	50078259	218481	1942	2699911814	calibrated_monotonic_raw_20ms
asyncs	1048576	40	warm_followup	5	s1048576-g040-warm05	94c1d50b2241464181d50b2241164115	/guest/c2_asyncs_sleep50_r340_s1048576_g040	0.0.1@1784515977995	081b64776b9363dc9290304e9964afa7f0b6d20eeedb4d99c9af091b715789ee	true	200	present	968aeabec3dba9a40a179120e73f8e75b70a71ab327db1bc61c8faa8fb72295c	968aeabec3dba9a40a179120e73f8e75b70a71ab327db1bc61c8faa8fb72295c	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	6dafeadfeac1	false	false	true	true	false	false	true	true	ok	954	1784516480289557895	1784516480371649736	82.091855	73	1052	263	573	65	158	0	0	0	0	0	61244203	61529609	66202871	0	0	6067301	257967	11361517	5888	135231995	1035389	8508	0	0	2247221	95546	4208106	2180	50087560	383489	3151	2699911814	calibrated_monotonic_raw_20ms
asyncs	4194304	40	fresh_first_use	0	s4194304-g040-fresh	be71e868fb8d4f40b1e868fb8def4001	/guest/c2_asyncs_sleep50_r340_s4194304_g040	0.0.1@1784516003318	68ae545753314ab43ace4d2fffbb4d04e29165979145a73061ce372cc223242f	true	200	present	a648247354067681c0ab59c7ce9f553711972f9445094d15efed0be77e09e7f7	a648247354067681c0ab59c7ce9f553711972f9445094d15efed0be77e09e7f7	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	966e21154bfb	false	true	false	false	true	true	false	true	ok	955	1784516480635395432	1784516482209849410	1574.453691	935	1052	263	573	65	686527677	43194611	39207814	2702142	41910399	643310037	80305839	768804105	769581223	6361362	4149056	4053677	421906	8892539	7709	135298464	597274	5296	2356091	1536707	1501381	156263	3293576	2855	50111203	221215	1961	2699964388	calibrated_monotonic_raw_20ms
asyncs	4194304	40	warm_followup	1	s4194304-g040-warm01	908840afd92d48cf8840afd92da8cfd3	/guest/c2_asyncs_sleep50_r340_s4194304_g040	0.0.1@1784516003318	68ae545753314ab43ace4d2fffbb4d04e29165979145a73061ce372cc223242f	true	200	present	2be5db37c251066fc9f2c73e0bcc21ef06d47ddace428b96b5725b1624ed2405	2be5db37c251066fc9f2c73e0bcc21ef06d47ddace428b96b5725b1624ed2405	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	966e21154bfb	false	false	true	true	false	false	true	true	ok	956	1784516482219693273	1784516482303314741	83.621247	72	1052	263	573	65	215	0	0	0	0	0	64209125	66365051	66929415	0	0	3507143	318295	6452739	3507	135208295	570893	6301	0	0	1298958	117888	2389934	1298	50077806	211444	2333	2699964388	calibrated_monotonic_raw_20ms
asyncs	4194304	40	warm_followup	2	s4194304-g040-warm02	3e87fd3641f4455187fd3641f4f55197	/guest/c2_asyncs_sleep50_r340_s4194304_g040	0.0.1@1784516003318	68ae545753314ab43ace4d2fffbb4d04e29165979145a73061ce372cc223242f	true	200	present	3a351a0a9e9f7fbb3b4a933abf9737fb1a445247b19b4380f4f8a24f68a822e8	3a351a0a9e9f7fbb3b4a933abf9737fb1a445247b19b4380f4f8a24f68a822e8	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	966e21154bfb	false	false	true	true	false	false	true	true	ok	957	1784516482567374193	1784516482647432466	80.058155	71	1052	263	573	65	216	0	0	0	0	0	64037835	64855059	67430703	0	0	3516632	253191	6409189	3213	135142819	567352	5037	0	0	1302473	93775	2373805	1190	50053556	210133	1865	2699964388	calibrated_monotonic_raw_20ms
asyncs	4194304	40	warm_followup	3	s4194304-g040-warm03	e7175fea171c493a975fea171c993a58	/guest/c2_asyncs_sleep50_r340_s4194304_g040	0.0.1@1784516003318	68ae545753314ab43ace4d2fffbb4d04e29165979145a73061ce372cc223242f	true	200	present	398d95e366a5902c13f0934e77effd31dbf23676f704b0e59f74ea2bdfb25d58	398d95e366a5902c13f0934e77effd31dbf23676f704b0e59f74ea2bdfb25d58	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	966e21154bfb	false	false	true	true	false	false	true	true	ok	958	1784516482916219561	1784516483000922379	84.702284	73	1052	263	573	65	205	0	0	0	0	0	65009677	65824840	66386984	0	0	3502132	287785	6619892	2942	135210124	581983	5390	0	0	1297103	106588	2451844	1089	50078484	215552	1996	2699964388	calibrated_monotonic_raw_20ms
asyncs	4194304	40	warm_followup	4	s4194304-g040-warm04	9711886e696046ca91886e696046ca6b	/guest/c2_asyncs_sleep50_r340_s4194304_g040	0.0.1@1784516003318	68ae545753314ab43ace4d2fffbb4d04e29165979145a73061ce372cc223242f	true	200	present	0c8467143c4210bac91602c2ab8d2de5937e82d536e45ffadadfec6bf0d24e56	0c8467143c4210bac91602c2ab8d2de5937e82d536e45ffadadfec6bf0d24e56	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	966e21154bfb	false	false	true	true	false	false	true	true	ok	959	1784516483272032846	1784516483350789406	78.756249	69	1052	263	573	65	236	0	0	0	0	0	64270089	65039677	65613951	0	0	3639155	322599	6307217	3365	135213276	574367	6126	0	0	1347852	119482	2336037	1246	50079651	212731	2268	2699964388	calibrated_monotonic_raw_20ms
asyncs	4194304	40	warm_followup	5	s4194304-g040-warm05	c847343509de4f6187343509debf61a1	/guest/c2_asyncs_sleep50_r340_s4194304_g040	0.0.1@1784516003318	68ae545753314ab43ace4d2fffbb4d04e29165979145a73061ce372cc223242f	true	200	present	f8e82e17a5883602183ec7748bb425b0c1a0badc0844f0cea932fbf3091e8db6	f8e82e17a5883602183ec7748bb425b0c1a0badc0844f0cea932fbf3091e8db6	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	966e21154bfb	false	false	true	true	false	false	true	true	ok	960	1784516483614485993	1784516483697789403	83.303517	70	1052	263	573	65	288	0	0	0	0	0	64295435	65103365	65674903	0	0	3483872	309954	6449187	3839	135208096	611206	6128	0	0	1290339	114799	2388619	1421	50077733	226375	2269	2699964388	calibrated_monotonic_raw_20ms
