profile	phase	size_bytes	schedule_cycle	ordinal	logical_request_id	attempt_id	activation_id	terminal_success	full_output_verified	verification_status	application_input_bytes	application_input_sha256	application_output_bytes	application_output_sha256	expected_rid	actual_rid	rid_status	decrypt_status	source_input_envelope_bytes	c_out_bytes	ct_bytes	warm_eligible	warm_reason	payload_evidence_status	direct_timing_status
reusable-concurrency	measured	262144	59	411	411	1	1b1c7f58335447f39c7f583354d7f3d8	true	true	ok	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	c7221ced58d2cd13350bff8991941001dfa5896c1cfe57a450eb2dedda528f6e	c7221ced58d2cd13350bff8991941001dfa5896c1cfe57a450eb2dedda528f6e	match	ok	262329	262172	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1048576	59	412	412	1	2a275913bb5b445aa75913bb5b745a3d	true	true	ok	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	30fe352c03eccd6dd18626952ac2b6ef86eb6ed8c32b3ea5a955231c60b102e0	30fe352c03eccd6dd18626952ac2b6ef86eb6ed8c32b3ea5a955231c60b102e0	match	ok	1048761	1048604	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4194304	59	413	413	1	1aeda11b6e9f46feada11b6e9f56fea2	true	true	ok	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	8cd343d7d727bf3d9d9afc0a325290884ac37266b3a1b10cf6e2588dcd67b55b	8cd343d7d727bf3d9d9afc0a325290884ac37266b3a1b10cf6e2588dcd67b55b	match	ok	4194489	4194332	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1024	60	414	414	1	2bbdd52faae74452bdd52faae70452e9	true	true	ok	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	39c1bf6169ada84ac68e0cccb636d4a7cc3b1338478e8c5321574c5bfff38a42	39c1bf6169ada84ac68e0cccb636d4a7cc3b1338478e8c5321574c5bfff38a42	match	ok	1209	1052	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4096	60	415	415	1	60c38e14d418442d838e14d418d42de3	true	true	ok	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4d9f21188f11d08c31a09b77fe11e9ba294c64f99e3dec63b7ee76d7d47c9d46	4d9f21188f11d08c31a09b77fe11e9ba294c64f99e3dec63b7ee76d7d47c9d46	match	ok	4281	4124	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	16384	60	416	416	1	fb3ad2be66cc42c7bad2be66cc42c7e1	true	true	ok	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	0a8ccb58a5dae6cb505d91354a73aef7065992b6244d5b7a67eff5fb92ab6c1d	0a8ccb58a5dae6cb505d91354a73aef7065992b6244d5b7a67eff5fb92ab6c1d	match	ok	16569	16412	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	65536	60	417	417	1	7267eca4b34342eda7eca4b343f2edac	true	true	ok	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	8023c65892c5b90f472de8b19d4f4a6d05025fc6e7044f12b009f76f9c4a882a	8023c65892c5b90f472de8b19d4f4a6d05025fc6e7044f12b009f76f9c4a882a	match	ok	65721	65564	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	262144	60	418	418	1	d41198c26da447729198c26da417726a	true	true	ok	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	3c01380c774bf45febfbd283ad81897f4f15e311637cf529dfd6322df286bb68	3c01380c774bf45febfbd283ad81897f4f15e311637cf529dfd6322df286bb68	match	ok	262329	262172	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1048576	60	419	419	1	7e12f566ba8b47b492f566ba8b27b41a	true	true	ok	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	b2d9be5c4fad42e648a58e0b55de63890de4b3450061751ec8f6031d72bc3c6b	b2d9be5c4fad42e648a58e0b55de63890de4b3450061751ec8f6031d72bc3c6b	match	ok	1048761	1048604	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4194304	60	420	420	1	aca399bb1c2640cca399bb1c2610ccf5	true	true	ok	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	267d07a4b0b770805289a502d2c23214304e6d8b3186833c268d6153f03782a9	267d07a4b0b770805289a502d2c23214304e6d8b3186833c268d6153f03782a9	match	ok	4194489	4194332	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1024	61	421	421	1	f896f7b3ded64ccd96f7b3ded6dccd1b	true	true	ok	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	cb1092a08e0bbd40f4c7436806cedb1e9034c9714c33ec9c25267ebd926291b6	cb1092a08e0bbd40f4c7436806cedb1e9034c9714c33ec9c25267ebd926291b6	match	ok	1209	1052	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4096	61	422	422	1	0a097f0324cd4c4e897f0324cd5c4e40	true	true	ok	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	2c71a8b2d7a5e4ebba7d4d5c4751b27309a86a059f113076e85c20a420b29251	2c71a8b2d7a5e4ebba7d4d5c4751b27309a86a059f113076e85c20a420b29251	match	ok	4281	4124	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	16384	61	423	423	1	d9d78d406bd847ac978d406bd8c7acbd	true	true	ok	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	f66eb3f5e722a484fb1a6effbf3075a63916c3bddac31a8bf4a3ff705e6e6e37	f66eb3f5e722a484fb1a6effbf3075a63916c3bddac31a8bf4a3ff705e6e6e37	match	ok	16569	16412	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	65536	61	424	424	1	ac4410a23660474e8410a23660274e2f	true	true	ok	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	1ff8e831203d7695f3ee2b90300f13a2634366b0a4eb6bc55e7485d5f9807ca1	1ff8e831203d7695f3ee2b90300f13a2634366b0a4eb6bc55e7485d5f9807ca1	match	ok	65721	65564	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	262144	61	425	425	1	724dc103a32e4afb8dc103a32eaafbb3	true	true	ok	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	47fce60851886ab99eca03d382d21841062c75c33193562873aa4b74ef0b59a4	47fce60851886ab99eca03d382d21841062c75c33193562873aa4b74ef0b59a4	match	ok	262329	262172	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1048576	61	426	426	1	226e89b443da434bae89b443da234b02	true	true	ok	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1b7ff6afbd9efac0f3f8d5b85a5ae93077ea625d1f765f8d0ba46e570b05e9ea	1b7ff6afbd9efac0f3f8d5b85a5ae93077ea625d1f765f8d0ba46e570b05e9ea	match	ok	1048761	1048604	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4194304	61	427	427	1	4d134fe8f7ec4787934fe8f7ec578755	true	true	ok	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	00a0fb9238834fb42053d9520728a237a5c557b4de45fea890b4905a4567e622	00a0fb9238834fb42053d9520728a237a5c557b4de45fea890b4905a4567e622	match	ok	4194489	4194332	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1024	62	428	428	1	89abb1d12fd34118abb1d12fd3b1181a	true	true	ok	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	ef4e2550e17f6297707b64b10a7b6412d5e8e34cf3fbffa31791f45106a40cfd	ef4e2550e17f6297707b64b10a7b6412d5e8e34cf3fbffa31791f45106a40cfd	match	ok	1209	1052	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4096	62	429	429	1	8449821b4e074d5c89821b4e074d5c8c	true	true	ok	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	5324e05411c8a3920749c51b7d537ce25581d6a74f674b5fd2839d533dc42b69	5324e05411c8a3920749c51b7d537ce25581d6a74f674b5fd2839d533dc42b69	match	ok	4281	4124	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	16384	62	430	430	1	3078ad3af7db401db8ad3af7dbf01d26	true	true	ok	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	7a179f116a02d892dbf51e6c737695dfbf4abff18e95d1087f54a8e453d90ef4	7a179f116a02d892dbf51e6c737695dfbf4abff18e95d1087f54a8e453d90ef4	match	ok	16569	16412	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	65536	62	431	431	1	cf9ae3a1c235462d9ae3a1c235362d8a	true	true	ok	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	a839142bd4db31560a4c56db1d42f3b0a8ab60b8220dbffbae46ec343018f53f	a839142bd4db31560a4c56db1d42f3b0a8ab60b8220dbffbae46ec343018f53f	match	ok	65721	65564	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	262144	62	432	432	1	131bec8ce6e0455e9bec8ce6e0d55e6d	true	true	ok	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	51b9e82b0c43d8185a531c3099f43eff53392003730249094042f9cbbf9d3887	51b9e82b0c43d8185a531c3099f43eff53392003730249094042f9cbbf9d3887	match	ok	262329	262172	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1048576	62	433	433	1	953cf48dcc804213bcf48dcc80e213ad	true	true	ok	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	9900aef9e4773d4b931287e13f6595f624b46cedf1c2f7e958d74c409734d449	9900aef9e4773d4b931287e13f6595f624b46cedf1c2f7e958d74c409734d449	match	ok	1048761	1048604	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4194304	62	434	434	1	bd42425f7760441482425f7760c41407	true	true	ok	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	df310cc8113b263924431919bc41de32a58530194b94e64fe55ee01864a4360e	df310cc8113b263924431919bc41de32a58530194b94e64fe55ee01864a4360e	match	ok	4194489	4194332	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1024	63	435	435	1	4ea1d9940a084628a1d9940a08a62856	true	true	ok	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	8a5aafab472a1b12dd070f1284d5444724b5f2a7fc27c04061065332bb78d0ad	8a5aafab472a1b12dd070f1284d5444724b5f2a7fc27c04061065332bb78d0ad	match	ok	1209	1052	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4096	63	436	436	1	2200cef010ac450780cef010ac6507fd	true	true	ok	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	d80e6ed16504a236709b494d8638a61dbcd7c1d08ce5bf2ac429eb4bc38a940c	d80e6ed16504a236709b494d8638a61dbcd7c1d08ce5bf2ac429eb4bc38a940c	match	ok	4281	4124	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	16384	63	437	437	1	28b12308e8a54f44b12308e8a56f442c	true	true	ok	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	949ec074fe0b077b318f4107f5bc1d7689e63ed360da490fab92c2906581d649	949ec074fe0b077b318f4107f5bc1d7689e63ed360da490fab92c2906581d649	match	ok	16569	16412	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	65536	63	438	438	1	5222da88a3c94c59a2da88a3c98c5970	true	true	ok	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	c577ee01848f6109c0058cd7ab54533b3e54ae41360b05b5015adec544fa1ee4	c577ee01848f6109c0058cd7ab54533b3e54ae41360b05b5015adec544fa1ee4	match	ok	65721	65564	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	262144	63	439	439	1	10b81d6bb02446d9b81d6bb02426d955	true	true	ok	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	c3f0fb7b610b133999df880acbca43688562fa99b9eb26d8154363feac055f97	c3f0fb7b610b133999df880acbca43688562fa99b9eb26d8154363feac055f97	match	ok	262329	262172	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1048576	63	440	440	1	78104248f08f4000904248f08f8000a5	true	true	ok	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	dd0d68626875042fa9ecdbefe4186a4785947c2fba798b822a0c337e149f10f5	dd0d68626875042fa9ecdbefe4186a4785947c2fba798b822a0c337e149f10f5	match	ok	1048761	1048604	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4194304	63	441	441	1	61b81e56dfd74fc3b81e56dfd7efc309	true	true	ok	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	406e94cebbea0743238a1736988c8e98b2e1713db6c5472343edb7eb708331c2	406e94cebbea0743238a1736988c8e98b2e1713db6c5472343edb7eb708331c2	match	ok	4194489	4194332	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1024	64	442	442	1	84a6f7ed8b7543efa6f7ed8b75f3ef43	true	true	ok	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	5441bf97178ab537b20184334eeacbb1b8e14c74f680ad0974c4a5165ba06945	5441bf97178ab537b20184334eeacbb1b8e14c74f680ad0974c4a5165ba06945	match	ok	1209	1052	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4096	64	443	443	1	1c0b3dc9dee247cf8b3dc9dee297cf24	true	true	ok	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	f4a43df35c6b426ef35114e78a725551098f2df2380d37860bdd581ea1a56e32	f4a43df35c6b426ef35114e78a725551098f2df2380d37860bdd581ea1a56e32	match	ok	4281	4124	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	16384	64	444	444	1	771a393b8a314e169a393b8a316e166d	true	true	ok	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	6e34df4e8baa6cb1aeb3f6947f42a5dfafd39c178ad31b267bbe10c62319cb71	6e34df4e8baa6cb1aeb3f6947f42a5dfafd39c178ad31b267bbe10c62319cb71	match	ok	16569	16412	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	65536	64	445	445	1	e32bd34411f649a3abd34411f659a32a	true	true	ok	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	269b302e0b5d98c8739906ba5be9ee8686f3196120e803621aecd803b64921cb	269b302e0b5d98c8739906ba5be9ee8686f3196120e803621aecd803b64921cb	match	ok	65721	65564	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	262144	64	446	446	1	c2eb3cb0025b4d49ab3cb0025bed49b8	true	true	ok	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	3c49e3a95b2df23d6737f10d89f4293fc18fd6a293d45d35eb0d7184c00a6be0	3c49e3a95b2df23d6737f10d89f4293fc18fd6a293d45d35eb0d7184c00a6be0	match	ok	262329	262172	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1048576	64	447	447	1	d0877a7fafff4f65877a7fafff2f65b3	true	true	ok	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1f619ace82fe1d4267b74beeada52a335049ffb9648e69d550a554231345f5e1	1f619ace82fe1d4267b74beeada52a335049ffb9648e69d550a554231345f5e1	match	ok	1048761	1048604	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4194304	64	448	448	1	4ae5ee28c0b54b75a5ee28c0b55b75aa	true	true	ok	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	d2f5947f51a54324059e779f317377070d83a1b38b7ea35107c4c91e1f20a2b1	d2f5947f51a54324059e779f317377070d83a1b38b7ea35107c4c91e1f20a2b1	match	ok	4194489	4194332	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1024	65	449	449	1	b9908f34f7734e22908f34f7733e225d	true	true	ok	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	81e77e04781a8fec027331490de96a39d0c4b07504b39ecb948adfd97c84d87d	81e77e04781a8fec027331490de96a39d0c4b07504b39ecb948adfd97c84d87d	match	ok	1209	1052	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4096	65	450	450	1	91a8a0a636e9439da8a0a636e9c39dc0	true	true	ok	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	32a1ebcfffc627073fae3607e3e025607c2813456803b0ef5c80f48d3a00fdfe	32a1ebcfffc627073fae3607e3e025607c2813456803b0ef5c80f48d3a00fdfe	match	ok	4281	4124	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	16384	65	451	451	1	84230e0265974119a30e0265975119b7	true	true	ok	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	6cbf79030794f1f784ceb1607875b898d63b901c240c5db0ad0f9de445ed6cba	6cbf79030794f1f784ceb1607875b898d63b901c240c5db0ad0f9de445ed6cba	match	ok	16569	16412	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	65536	65	452	452	1	d1e2de56932d424fa2de56932d324fa3	true	true	ok	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	c87cac2ea97d8881cd1ea0a1271d4364c72087bb3089c2847caaed9be02b5ebe	c87cac2ea97d8881cd1ea0a1271d4364c72087bb3089c2847caaed9be02b5ebe	match	ok	65721	65564	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	262144	65	453	453	1	108fca0c72a54b398fca0c72a52b3945	true	true	ok	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	7cb40206fdb089848f9842d9b3861317717657b92373fe600de08c2c53363321	7cb40206fdb089848f9842d9b3861317717657b92373fe600de08c2c53363321	match	ok	262329	262172	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1048576	65	454	454	1	5313875cc8a1465c93875cc8a1a65c05	true	true	ok	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	2856f845ba284b4415c2a9a0d9c85b25cb7674641ddac549cd461e986bcc1322	2856f845ba284b4415c2a9a0d9c85b25cb7674641ddac549cd461e986bcc1322	match	ok	1048761	1048604	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4194304	65	455	455	1	e5a799d2f7ca4e98a799d2f7ca6e98ad	true	true	ok	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	df545cf3cd2a1ae3404f05282d69a9c193ae91826bc241416a91d1ecd129312d	df545cf3cd2a1ae3404f05282d69a9c193ae91826bc241416a91d1ecd129312d	match	ok	4194489	4194332	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1024	66	456	456	1	213779c5ae7847a3b779c5ae78a7a3e1	true	true	ok	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	7844b249129d2893ca187aea39b16caf41139b7a5c45ba6019a2c4e09ae47460	7844b249129d2893ca187aea39b16caf41139b7a5c45ba6019a2c4e09ae47460	match	ok	1209	1052	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4096	66	457	457	1	94a90876f9574622a90876f957c62251	true	true	ok	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	5054a62a52f7ec1b645e2305db8fc464d5fbae216ec0a79dc103d8b1eda6904e	5054a62a52f7ec1b645e2305db8fc464d5fbae216ec0a79dc103d8b1eda6904e	match	ok	4281	4124	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	16384	66	458	458	1	0d18aa4c25c9435a98aa4c25c9a35a38	true	true	ok	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	302bf22527b8c40adbdf005d2fe0b297e94695b86893f6045a59a6b826ea0fb2	302bf22527b8c40adbdf005d2fe0b297e94695b86893f6045a59a6b826ea0fb2	match	ok	16569	16412	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
